"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Velocità media (m/s)","Velocità raffica (m/s)","Settore prevalente","Durata calma (min)","Tempo permanenza (min)","Vento classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe","Radiazione globale (MJ/m²)","Radiazione classe"
"2022-04-10","18.9","10.7","2.0","AZ00","0.0","AZ","1.2","7.2","SW","270","200","AZ0YYZ","68","34","11","AZ00","24.1","AZ"
"2022-04-11","19.6","11.0","2.4","AZ00","0.0","AZ","1.2","6.7","SW","420","230","AZ0YYZ","79","46","22","AZ00","21.3","AZ"
"2022-04-12","21.3","12.9","3.7","AZ00","0.0","AZ","1.2","8.2","SSW","290","220","AZ0YYZ","80","48","23","AZ00","21.5","AZ"
"2022-04-13","22.9","15.2","7.8","AZ00","0.0","AZ","1.2","7.3","SSE","250","200","AZ0YYZ","79","49","27","AZ00","22.0","AZ"
"2022-04-14","26.1","15.9","6.9","AZ00","0.0","AZ","1.1","7.1","SSW","250","180","AZ0YYZ","84","50","19","AZ00","21.3","AZ"
"2022-04-15","27.7","17.0","7.3","AZ00","0.0","AZ","0.9","7.2","SSW","340","200","AZ0YYZ","79","50","22","AZ00","22.8","AZ"
"2022-04-16","28.1","17.6","8.6","AZ00","0.0","AZ","1.5","13.6","NNE","160","350","AZ0YYZ","83","44","4","AY**","23.9","AZ"
"2022-04-17","19.9","13.4","7.9","AZ00","0.0","AZ","1.4","8.6","SSW","190","300","AZ0YYZ","75","50","30","AZ00","23.5","AZ"
"2022-04-18","20.9","13.2","5.8","AZ00","0.0","AZ","1.1","7.9","SSW","310","240","AZ0YYZ","80","47","24","AZ00","24.9","AZ"
"2022-04-19","22.6","13.5","4.6","AY**","0.0","AY","1.0","7.6","SSW","250","200","AY*YYY","84","51","23","AY**","24.5","AY"
"2022-04-20","13.6","11.2","6.9","AZ00","0.0","AZ","0.5","4.0","S","530","170","AZ0YYZ","85","68","54","AZ00","4.7","AZ"
"2022-04-21","14.8","11.8","9.6","AZ00","0.0","AZ","0.4","3.7","S","660","180","AZ0YYZ","83","63","43","AZ00","6.1","AZ"
"2022-04-22","19.9","13.7","7.0","AZ00","0.0","AZ","1.1","6.9","SSE","180","270","AY*YYY","85","61","42","AZ00","14.4","AY"
"2022-04-23","14.0","9.3","5.4","AZ00","79.8","AZ","0.6","3.3","N","270","220","AZ0YYZ","96","91","63","AZ**","1.7","AZ"
"2022-04-24","15.4","9.7","5.6","AZ00","8.6","AZ","0.7","5.5","S","360","170","AZ0YYZ","96","83","55","AZ*0","15.2","AZ"
"2022-04-25","20.7","12.2","6.0","AZ00","0.2","AY","0.9","6.8","N","170","190","AZ0YYZ","95","77","42","AZ00","17.5","AZ"
"2022-04-26","19.6","13.0","7.5","AZ00","0.0","AZ","0.9","6.5","SSW","250","230","AZ0YYZ","95","79","48","AZ00","19.7","AZ"
"2022-04-27","23.5","14.7","5.4","AZ00","0.0","AZ","1.1","7.5","SSW","100","220","AZ0YYZ","91","60","26","AZ00","26.6","AZ"
"2022-04-28","23.8","16.9","10.7","AZ00","0.0","AZ","1.0","7.3","SSW","310","240","AZ0YYZ","86","60","32","AZ00","26.2","AZ"
"2022-04-29","23.6","17.2","9.5","AZ00","0.0","AZ","1.2","7.2","SE","260","230","AZ0YYZ","87","56","35","AZ00","24.2","AZ"
"2022-04-30","17.3","13.6","8.0","AZ00","1.0","AZ","0.8","4.9","NNE","180","200","AZ0YYZ","92","73","46","AZ00","10.1","AZ"
"2022-05-01","24.4","15.4","5.9","AZ00","0.0","AZ","1.0","5.6","SE","40","230","AZ0ZZZ","91","54","19","AZ00","27.1","AZ"
"2022-05-02","24.3","15.9","8.8","AZ00","0.0","AZ","1.1","8.1","SSW","260","160","AZ0YYZ","87","61","31","AZ00","25.3","AZ"
"2022-05-03","18.2","14.4","11.5","AZ00","6.2","AZ","0.5","3.2","NNE","440","140","AZ0YYZ","93","79","50","AZ*0","11.7","AZ"
"2022-05-04","19.7","14.3","11.3","AZ00","0.4","AZ","0.9","8.3","NNE","140","300","AZ0YYZ","91","79","50","AZ00","16.1","AZ"
"2022-05-05","13.9","12.5","11.3","AZ00","13.2","AZ","0.5","3.1","N","460","330","AZ0YYZ","96","91","81","AZ*0","4.7","AZ"
"2022-05-06","17.4","13.8","11.0","AZ00","2.4","AZ","0.5","4.0","NNE","450","190","AZ0YYZ","96","88","71","AZ**","11.0","AZ"
"2022-05-07","21.7","16.2","12.8","AZ00","0.6","AZ","0.8","5.2","SSE","310","320","AZ0YYZ","94","81","56","AZ00","21.0","AZ"
"2022-05-08","21.2","15.6","13.4","AZ00","2.0","AZ","0.5","4.0","SSE","380","150","AZ0YYZ","93","84","59","AZ*0","14.0","AZ"
"2022-05-09","24.7","18.5","12.9","AZ00","0.0","AZ","0.9","5.5","SSW","200","170","AZ0YYZ","93","68","40","AZ00","24.7","AZ"
"2022-05-10","27.1","19.2","11.4","AZ00","0.0","AZ","1.0","6.4","SSW","210","200","AZ0YYZ","91","66","38","AZ00","26.8","AZ"
"2022-05-11","28.2","20.5","12.9","AZ00","0.0","AZ","0.8","6.4","SSW","400","240","AZ0YYZ","92","67","39","AZ00","23.2","AZ"
"2022-05-12","28.1","20.9","14.4","AZ00","0.0","AZ","1.0","7.3","SE","200","210","AZ0YYZ","89","68","43","AZ00","24.1","AZ"
"2022-05-13","26.8","20.7","14.7","AZ00","0.0","AZ","0.7","6.3","SSW","490","320","AZ0YYZ","92","74","51","AZ00","19.5","AZ"
"2022-05-14","29.1","22.2","15.6","AZ00","0.0","AZ","0.9","6.4","SSW","290","270","AZ0YYZ","93","67","42","AZ00","27.3","AZ"
"2022-05-15","29.0","21.8","17.0","AZ00","0.0","AZ","1.1","6.5","N","210","250","AZ0YYZ","87","66","43","AZ00","21.1","AZ"
"2022-05-16","26.5","19.2","14.4","AY**","2.2","AZ","0.8","5.8","NNE","200","190","AY*YYY","91","78","44","AY**","14.5","AY"
"2022-05-17","30.7","21.2","12.2","AZ00","0.0","AZ","0.8","5.3","S","140","180","AZ0YYZ","93","64","32","AZ00","27.3","AZ"
"2022-05-18","30.0","22.8","14.3","AZ00","0.0","AZ","1.4","7.7","SW","40","280","AZ0ZZZ","86","60","38","AZ00","27.1","AZ"
"2022-05-19","28.8","22.5","15.9","AZ00","3.2","AZ","1.1","7.4","SSW","120","290","AZ0YYZ","93","59","36","AZ*0","24.7","AZ"
"2022-05-20","29.4","21.9","14.4","AZ00","0.0","AZ","0.9","6.2","NNE","170","280","AZ0YYZ","93","70","44","AZ00","25.7","AZ"
"2022-05-21","29.5","23.0","16.7","AZ00","0.0","AZ","0.8","4.2","SSW","200","230","AZ0YYZ","90","72","51","AZ00","23.6","AZ"
"2022-05-22","27.8","22.2","16.0","AZ00","0.0","AZ","0.9","7.5","S","70","310","AZ0ZZZ","88","72","52","AZ00","19.7","AZ"
"2022-05-23","28.5","21.2","16.6","AZ00","14.8","AZ","1.1","8.2","N","110","230","AZ0YYZ","94","81","53","AZ*0","15.6","AZ"
"2022-05-24","23.4","18.7","16.2","AZ00","1.0","AZ","0.8","3.4","S","160","210","AZ0YYZ","94","85","61","AZ0*","12.8","AZ"
"2022-05-25","24.6","19.5","14.9","AZ00","2.4","AZ","0.8","5.4","S","240","240","AZ0YYZ","95","76","51","AZ**","23.5","AZ"
"2022-05-26","28.5","21.3","13.8","AZ00","0.0","AZ","0.9","5.8","NNE","250","180","AZ0YYZ","90","66","40","AZ00","28.5","AZ"
"2022-05-27","30.5","22.4","15.2","AZ00","0.0","AZ","0.8","5.5","SSW","290","190","AZ0YYZ","89","67","45","AZ00","28.7","AZ"
"2022-05-28","31.3","23.2","14.2","AZ00","1.0","AZ","1.0","8.6","SSE","160","230","AZ0YYZ","87","50","14","AZ00","28.2","AZ"
"2022-05-29","21.6","16.4","13.2","AZ00","7.8","AZ","1.1","6.7","SE","200","390","AZ0YYZ","91","72","43","AZ*0","21.0","AY"
"2022-05-30","19.9","15.1","12.7","AZ00","0.2","AY","0.5","3.3","NNE","370","200","AZ0YYZ","91","79","54","AZ00","9.6","AZ"
"2022-05-31","20.8","15.8","10.9","AZ00","1.4","AZ","0.5","3.6","N","380","210","AZ0YYZ","95","81","50","AZ*0","11.5","AZ"
"2022-06-01","25.2","18.2","11.4","AZ00","0.6","AZ","0.8","5.4","N","150","250","AZ0YYZ","95","77","48","AZ00","20.3","AZ"
"2022-06-02","27.3","20.5","15.4","AY**","0.0","AZ","0.9","4.7","N","50","250","AY*YYY","91","73","47","AY**","18.0","AY"
"2022-06-03","21.7","18.5","15.8","AZ00","10.0","AZ","0.5","3.4","S","360","250","AZ0YYZ","96","87","66","AZ*0","6.5","AZ"
"2022-06-04","29.6","21.9","14.7","AZ00","0.0","AZ","0.8","5.0","S","250","170","AZ0YYZ","96","76","47","AZ0*","26.2","AZ"
"2022-06-05","25.9","20.3","15.2","AZ00","9.4","AZ","0.8","4.9","N","160","280","AZ0YYZ","93","82","61","AZ*0","13.1","AZ"
"2022-06-06","30.5","21.6","13.3","AZ00","0.0","AZ","0.9","5.5","N","110","280","AZ0YYZ","93","67","30","AZ00","26.1","AZ"
"2022-06-07","26.7","20.6","13.8","AZ00","0.0","AZ","1.0","5.4","S","120","280","AZ0YYZ","88","72","49","AZ00","25.1","AZ"
"2022-06-08","26.1","18.1","11.7","AZ00","1.0","AZ","0.7","5.3","NNE","220","220","AZ0YYZ","91","72","41","AZ00","19.3","AZ"
"2022-06-09","27.5","21.8","13.5","AZ00","0.0","AZ","1.9","10.7","NNE","10","600","AZ0ZZZ","90","35","18","AZ00","31.9","AZ"
"2022-06-10","30.5","21.5","11.1","AZ00","0.0","AZ","0.9","6.4","SSW","100","210","AZ0YYZ","74","41","18","AZ00","31.4","AZ"
"2022-06-11","30.9","21.9","12.5","AZ00","0.0","AZ","0.9","5.4","NNE","90","260","AZ0YYZ","77","50","26","AZ00","30.6","AZ"
"2022-06-12","32.1","23.2","13.4","AZ00","0.0","AZ","0.8","5.4","SSW","230","240","AZ0YYZ","83","56","32","AZ00","29.6","AZ"
"2022-06-13","32.5","24.6","17.3","AZ00","0.2","AY","1.0","5.3","SSW","90","230","AZ0YYZ","90","59","34","AZ00","28.3","AZ"
"2022-06-14","31.5","24.0","14.8","AZ00","0.0","AZ","0.9","7.0","SW","300","160","AZ0YYZ","79","55","37","AZ00","28.8","AZ"
"2022-06-15","30.8","25.2","20.5","AZ00","0.0","AZ","0.9","5.3","S","190","230","AZ0YYZ","83","63","43","AZ00","22.2","AZ"
"2022-06-16","33.4","25.8","17.7","AZ00","0.0","AZ","0.9","4.9","NNE","50","190","AZ0ZZZ","83","59","38","AZ00","26.6","AZ"
"2022-06-17","35.2","25.8","17.1","AZ00","0.0","AZ","0.9","5.5","NNE","100","260","AZ0YYZ","75","52","26","AZ00","27.2","AZ"
"2022-06-18","33.3","25.9","17.3","AZ00","0.0","AZ","0.9","8.3","SSW","310","220","AZ0YYZ","77","53","34","AZ00","28.3","AZ"
"2022-06-19","33.3","26.7","19.7","AZ00","0.0","AZ","0.9","7.4","SW","350","300","AZ0YYZ","82","56","34","AZ00","26.5","AZ"
"2022-06-20","33.9","27.2","21.4","AZ00","0.0","AZ","0.8","6.6","SSW","450","340","AY*YYY","76","55","33","AZ00","23.9","AY"
"2022-06-21","30.2","23.8","19.5","AZ00","3.6","AZ","0.9","7.5","S","80","210","AY*YYY","90","73","49","AZ*0","16.3","AY"
"2022-06-22","22.5","20.2","18.9","AZ00","19.4","AZ","0.7","3.6","N","160","240","AZ0YYZ","94","87","73","AZ*0","5.5","AZ"
"2022-06-23","30.7","22.2","16.7","AZ00","1.2","AZ","0.8","7.3","NNE","170","200","AZ0YYZ","94","77","43","AZ*0","20.6","AZ"
"2022-06-24","22.9","19.5","15.4","AZ00","5.2","AZ","0.8","5.7","SSE","90","260","AZ0YYZ","95","88","66","AZ*0","10.8","AZ"
"2022-06-25","29.2","21.1","13.6","AZ00","0.0","AZ","0.9","5.9","NNE","160","190","AZ0YYZ","93","67","37","AZ00","24.2","AZ"
"2022-06-26","28.5","22.5","17.8","AZ00","3.2","AZ","0.6","3.0","NNE","310","160","AY*YYY","93","72","45","AZ**","14.8","AY"
"2022-06-27","32.2","24.4","19.2","AZ00","1.2","AZ","0.9","5.8","N","100","360","AZ0YYZ","94","72","35","AZ*0","22.4","AZ"
"2022-06-28","22.9","20.0","16.8","AZ00","33.4","AZ","0.9","5.4","NNE","100","270","AZ0YYZ","94","87","73","AZ**","3.6","AZ"
"2022-06-29","31.2","23.5","16.7","AZ00","2.4","AZ","1.0","6.7","NNE","160","200","AZ0YYZ","94","73","45","AZ*0","28.6","AZ"
"2022-06-30","29.3","22.7","17.4","AZ00","17.8","AZ","0.7","7.0","SSW","360","250","AZ0YYZ","93","80","53","AZ**","18.0","AZ"
"2022-07-01","28.0","21.2","17.0","AZ00","7.0","AZ","0.9","5.2","N","130","360","AZ0YYZ","95","79","51","AZ*0","18.4","AZ"
"2022-07-02","30.9","23.0","15.3","AZ00","0.0","AZ","0.9","4.1","NNE","100","380","AZ0YYZ","87","68","36","AZ0*","25.9","AZ"
"2022-07-03","33.8","25.3","17.6","AZ00","2.0","AZ","0.9","8.4","NNE","110","340","AZ0YYZ","89","65","37","AZ*0","28.0","AZ"
"2022-07-04","28.3","22.0","17.9","AY**","5.2","AZ","1.1","8.1","N","50","290","AY*YYY","92","76","55","AY**","19.6","AY"
"2022-07-05","34.2","24.7","16.6","AZ00","0.0","AZ","0.8","6.6","N","190","230","AZ0YYZ","88","58","18","AZ00","29.3","AZ"
"2022-07-06","31.7","24.4","16.0","AZ00","0.0","AZ","0.8","5.7","SSW","200","230","AZ0YYZ","86","59","35","AZ00","29.5","AZ"
"2022-07-07","33.1","25.3","17.4","AZ00","0.0","AZ","1.3","10.0","NNE","30","260","AZ0ZZZ","79","46","15","AZ00","29.4","AZ"
"2022-07-08","31.3","23.4","14.9","AZ00","0.0","AZ","0.7","4.8","SSW","400","300","AZ0YYZ","75","47","24","AZ00","30.3","AZ"
"2022-07-09","31.1","22.8","14.0","AZ00","0.0","AZ","0.7","4.7","SSW","390","270","AZ0YYZ","77","52","31","AZ00","29.2","AZ"
"2022-07-10","32.3","23.8","15.3","AZ00","0.0","AZ","0.8","5.8","SSW","200","280","AZ0YYZ","78","54","31","AZ00","29.3","AZ"
"2022-07-11","31.8","23.9","15.6","AZ00","0.0","AZ","0.8","5.9","SSW","370","160","AZ0YYZ","76","55","33","AZ00","27.8","AZ"
"2022-07-12","31.7","25.3","19.3","AZ00","0.0","AZ","1.0","6.8","SSW","190","330","AZ0YYZ","82","57","36","AZ00","28.2","AZ"
"2022-07-13","31.9","25.3","19.3","AZ00","0.0","AZ","1.0","6.1","SSW","150","260","AZ0YYZ","76","56","38","AZ00","26.5","AZ"
"2022-07-14","33.0","26.2","20.4","AZ00","0.0","AZ","0.9","7.3","SSW","300","300","AZ0YYZ","82","63","42","AZ00","25.7","AZ"
"2022-07-15","36.9","27.6","19.5","AZ00","0.0","AZ","1.0","6.6","SSW","100","270","AZ0YYZ","84","55","27","AZ00","28.3","AZ"
"2022-07-16","34.2","26.9","19.3","AZ00","0.0","AZ","1.0","5.9","S","110","250","AZ0YYZ","72","53","34","AZ00","27.7","AZ"
"2022-07-17","34.5","27.1","20.0","AZ00","0.0","AZ","1.0","6.6","SSW","200","240","AZ0YYZ","76","53","35","AZ00","25.9","AZ"
"2022-07-18","35.5","28.2","21.4","AZ00","0.0","AZ","0.9","6.3","SSW","270","220","AZ0YYZ","81","55","35","AZ00","26.5","AZ"
"2022-07-19","35.8","28.8","23.7","AZ00","0.0","AZ","0.9","6.5","SW","310","240","AZ0YYZ","75","54","32","AZ00","25.9","AZ"
"2022-07-20","36.6","29.1","22.7","AZ00","0.0","AZ","1.1","7.1","SW","240","200","AZ0YYZ","77","50","28","AZ00","25.1","AZ"
"2022-07-21","36.5","29.2","22.7","AZ00","0.0","AZ","1.0","5.7","NNE","50","330","AZ0ZZZ","72","48","26","AZ00","25.9","AZ"
"2022-07-22","37.3","27.7","21.2","AZ00","0.6","AZ","1.2","6.9","NNE","120","360","AZ0YYZ","82","56","27","AZ00","23.0","AZ"
"2022-07-23","33.4","25.5","19.7","AZ00","6.2","AZ","0.8","5.9","SSW","110","230","AZ0YYZ","88","65","37","AZ*0","17.6","AZ"
"2022-07-24","36.0","27.9","19.8","AZ00","0.0","AZ","1.0","6.5","NNE","40","230","AZ0ZZZ","82","58","34","AZ00","26.4","AZ"
"2022-07-25","36.2","27.6","22.1","AZ00","1.6","AZ","0.9","7.1","SSW","260","280","AZ0YYZ","90","67","34","AZ*0","19.8","AZ"
"2022-07-26","36.3","27.5","19.6","AZ00","17.4","AZ","1.1","9.8","SSW","110","220","AZ0YYZ","91","59","26","AZ*0","27.2","AZ"
"2022-07-27","33.0","25.2","18.5","AZ00","0.0","AZ","0.9","6.8","SSW","170","190","AZ0YYZ","94","65","31","AZ00","27.0","AZ"
"2022-07-28","31.9","23.9","18.3","AZ00","3.2","AZ","0.9","9.4","SSW","90","160","AZ0YYZ","92","70","35","AZ*0","19.9","AZ"
"2022-07-29","26.1","20.2","16.6","AZ00","2.0","AZ","0.7","3.8","NNE","140","260","AZ0YYZ","94","84","52","AZ*0","11.0","AZ"
"2022-07-30","32.9","24.0","14.9","AZ00","0.2","AY","1.3","8.8","NNE","70","410","AZ0ZZZ","95","51","18","AZ00","27.6","AZ"
"2022-07-31","34.3","24.7","15.3","AZ00","0.0","AZ","1.0","7.1","SSW","70","280","AZ0ZZZ","78","49","22","AZ00","27.1","AZ"
"2022-08-01","35.6","26.1","17.1","AZ00","0.0","AZ","1.0","6.6","N","150","220","AZ0YYZ","79","52","25","AZ00","26.0","AZ"
"2022-08-02","33.9","26.1","18.0","AZ00","0.0","AZ","0.9","6.5","SSW","250","250","AZ0YYZ","81","53","30","AZ00","25.5","AZ"
"2022-08-03","35.1","27.3","21.2","AZ00","0.0","AZ","0.9","6.8","SSW","250","280","AZ0YYZ","78","55","30","AZ00","25.7","AZ"
"2022-08-04","36.4","27.6","20.9","AZ00","0.0","AZ","0.8","6.9","SSW","230","260","AZ0YYZ","79","57","32","AZ00","22.1","AZ"
"2022-08-05","34.9","26.7","21.7","AZ00","3.0","AZ","0.9","6.5","N","170","210","AZ0YYZ","99","65","34","AZ00","16.2","AZ"
